b0957,45.2786806400600
b0929,42.1730870993062
b1480,38.3514845078393
b3299,29.2014561609957
b2093,36.7784365992076
b2092,38.6492411695816
b3300,27.1764305623818
b0953,33.6973558671020
b0728,30.5472609397503
b1419,37.4875795125594
b3342,27.1982948773445
b3319,25.7715861668150
b3307,10.5362784906759
b1415,37.6520036298188
b2095,36.4894247981017
b3737,24.9429255800668
b4015,31.5254203313633
b3308,27.4688208618942
b1088,26.6229936213066
b4014,30.7625214756751
b0169,24.8913688014468
b0598,33.3633184675486
b3985,19.9018609748509
b0565,24.8106909987914
b3321,20.6709326557149
b2094,27.1899469983696
b0880,34.1131998517761
b1677,27.0833153489478
b1717,25.7079655410998
b3185,20.7693421417479
b0553,27.0312598209491
b2224,16.5722454497950
b3297,23.6831011727705
b3296,22.7297132513843
b3340,26.3615503130002
b0419,8.11659989452854
b3734,26.3729454937200
b2597,24.0819214280098
b0862,22.0406179365411
b2608,22.4080835581888
b3306,22.0789844166589
b2530,22.6810434538691
b3986,16.9930497247381
b3310,18.4339231218355
b0440,23.5178536758670
b0406,23.3164768936942
b3186,19.4835734709035
b3341,20.2522612440086
b2415,18.3357072410902
b3339,22.1241277047949
b4200,19.3813771063999
b3460,24.0070892583657
b0259,23.8890278561135
b4201,19.6666731185793
b3312,19.4170920223330
b1713,26.1656852522281
b3315,19.7154567712398
b3316,20.4134775335655
b2741,25.0272697589138
b0741,22.5200706832235
b1093,26.0635794085860
b4171,20.4810062008307
b1094,21.8911808744505
b3320,16.5759766080547
b3318,20.0493921762651
b2019,16.0794452480360
b1994,19.9021964905187
b3739,16.9782102269620
b0812,23.7414765893357
b0720,7.13072046948544
b1261,15.7910118311150
b1818,8.00057068349623
b2416,21.0060991781773
b0881,20.3671154310141
b1778,23.4492929823366
b3368,17.5347145951424
b2285,21.0160764111753
b3908,19.1026391702053
b2281,18.7552151975567
b0072,22.1132428487410
b1136,21.1211627775200
b2215,22.0527144022785
b3195,16.8018028127158
b2091,26.5221831634564
b3309,19.5896371992159
b1004,20.2875538455655
b3295,17.5318562724858
b3302,17.5682483576214
b2607,20.5295319988794
b3735,19.3585976793343
b4143,16.0973932713184
b1817,19.0969350004926
b2601,20.9093679755414
b2587,21.8917216997298
b0177,19.3539612695899
b0073,18.9562384005228
b3304,15.3337194988194
b1719,6.49944424566039
b3984,15.2631215743401
b2414,18.1488391913440
b3303,7.21812022341490
b2096,19.1216190611106
b2925,14.2600822445208
b0431,15.2878925241095
b4142,6.69545340580439
b2742,20.7211498213730
b0126,12.3796652305760
b0811,21.6350084023771
b0904,17.8427983294709
b1092,17.4456372134257
b3983,15.4706950732613
b1006,13.9915092241537
b0911,15.7063038939252
b1716,16.4308115079447
b0071,18.6195788831268
b1101,20.5520639113949
b4172,18.3453830318987
b3733,18.5308553771258
b1002,22.7909070469469
b1051,17.6984120088091
b3314,15.2912305610782
b0740,6.67297061029707
b1718,17.4725144927669
b0004,16.7451027674543
b0449,14.8120050194981
b0755,13.5420378646973
b3509,18.4878824302342
b1712,18.4618508117541
b0118,20.0118610368572
b2280,15.4800707180252
b2572,17.7408303597402
b1824,16.4362737225626
b3403,17.6990705110088
b4177,13.0288154541050
b0723,18.0031106247006
b1739,18.4788762834306
b4189,24.6206977953936
b1237,15.1605750972217
b3202,17.4929958094985
b3097,15.1087236699082
b1205,23.2365234914949
b3284,17.1020686975327
b1920,16.4033125368769
b0679,16.1582641597095
b4252,17.7674524296575
b3736,16.8002702680266
b4069,19.1961334824482
b1714,15.6764944923281
b2426,18.3709125687111
b2286,15.7233850811866
b0726,15.1535692958762
b1777,18.2182997201744
b4174,13.6172941406336
b3294,12.8431649705084
b1324,13.6622547622090
b0912,14.3904758146860
b3317,16.1320631516335
b3527,7.20951483673593
b2999,16.1294838767212
b0432,13.9426277454089
b4206,13.4915794339948
b2309,15.0490892524255
b1823,12.8492140597451
b1243,11.8496815243148
b0727,15.8732968474197
b2659,9.51606463678494
b3738,16.3734819200918
b2927,12.4381040993145
b3418,13.9126936990817
b4173,12.4595555582881
b1603,15.6974805485670
b2284,14.9736487502623
b0180,13.4666107360403
b2288,13.8329313826535
b2185,11.7127017776686
b0471,11.8487805004814
b0882,14.7422877317908
b0605,14.4341868427262
b3510,14.5970047214674
b4245,12.0166108071169
b2609,13.1554541570855
b2417,12.7797465906232
b0430,14.4087019943847
b0924,12.4035766208255
b0146,17.0292964683036
b2113,10.5142032279999
b2779,11.6557055741770
b3336,16.8414885918445
b0429,14.7208319231291
b3637,3.56476640277996
b3305,5.42894417175683
b3255,9.44171592121311
b3231,11.2699711486840
b0884,10.6093101582540
b3782,11.2228598289383
b0926,12.8450549263890
b3313,14.9750210586576
b2282,14.6690271411541
b1276,15.7329515751951
b3942,11.4173742603824
b1967,13.6689301012825
b0116,12.7734647027787
b3349,9.50100190718808
b2599,14.1595497339194
b2529,12.1793006847907
b0729,5.01290930865097
b0003,13.5875376168292
b1152,7.69895844082763
b2310,14.0131515739446
b2809,15.6983694980796
b0198,13.1058377271236
b2696,14.9829078922606
b0095,12.8699122945704
b3936,10.1451414614285
b0722,13.0408916724575
b1197,11.6151249918848
b3829,8.85365833738302
b2029,8.35046497566424
b4202,11.9258881679856
b2926,12.7076801789756
b2752,9.65366666476262
b3301,5.62615330853205
b3212,9.77538373649245
b0094,12.8688284484183
b2513,11.0912802707303
b2050,8.71952059926518
b4212,6.98582445528241
b1048,11.1306261169565
b3430,12.2462615761660
b2573,14.1535817596212
b1440,13.4363024636308
b3963,12.0610059538381
b3570,14.2530046830483
b3433,9.31960995075314
b3169,11.6839683875815
b2323,10.3432313702025
b1761,9.76342342177923
b3636,8.06859020832098
b2283,11.8924950549125
b0329,14.2962410568068
b1779,8.57496277036825
b3994,9.57064847780989
b4376,9.23732807499607
b0810,13.2283655711841
b4068,14.4511405512801
b0032,9.36495301457448
b0074,11.8190810448042
b3767,12.7263218464107
b0054,12.6909281310876
b1724,10.6871113728562
b0863,11.5638735652694
b1124,13.4418895260886
b3981,8.97178184369697
b2751,8.93403864157553
b1199,7.63235205869579
b4188,15.7979273301126
b2977,4.55133985020876
b2013,9.99036827582598
b4244,8.89484635456409
b2909,9.15105959738511
b1641,4.37534293309670
b4036,12.6196242700288
b3236,10.8706455793991
b0014,10.6179761550351
b3209,8.56894157946851
b0220,8.50308469091020
b3291,11.4420708587680
b1810,9.51227051798733
b3528,12.9041001553141
b0721,4.32856627508462
b2289,11.1201515119494
b0623,12.6780901434426
b0724,1.85027809175411
b1283,10.6485778869211
b2697,9.35511899258584
b0573,8.84940691176949
b3708,12.5500463459806
b2341,13.1143009269117
b0346,12.7140586221452
b3213,9.31575645739847
b3207,11.6508027218689
b0170,9.93247533993453
b4067,13.1811907436183
b0734,10.9663787792557
b0733,10.5262946345729
b2595,8.78219592030099
b3588,10.5385453988584
b2322,8.09440560681763
b3049,9.20192161279040
b2022,6.64732510139291
b0179,9.30824284821829
b4340,6.54057207494728
b1175,10.1167337268090
b0928,8.32545682270620
b0659,9.53579300643130
b3298,8.76006648389491
b3959,5.49918811047084
b1064,10.3651065132860
b4382,6.64732364014779
b0114,10.4202742625618
b4019,7.64818364081123
b1259,9.55772217465853
b3656,4.39164551759460
b2528,3.47558118734403
b4203,6.83138709018551
b3164,10.1194636117784
b3389,9.27268937489973
b2688,8.59883681106699
b4000,8.58993126287233
b2029,10.4289687379193
b0134,8.11734527559395
b0470,9.32959145858925
b1583,7.48839552822281
b0093,10.5076534646895
b3703,7.17099744598839
b3610,8.94818909049507
b1223,6.61047402660985
b2329,10.5006467253356
b2665,10.4284178752050
b2521,10.4781150297874
b1831,7.08210747719814
b0075,8.89623083724454
b0814,7.56542978760387
b3836,8.68824524247576
b2277,10.3907765782575
b1207,8.36082358218993
b2036,10.2618734752030
b2891,7.34078574767698
b3649,7.02622355833695
b3098,9.25504553263406
b0683,8.77030134087323
b0754,4.49310016646221
b0002,8.28419793953822
b1260,5.88593666006412
b3175,6.60762838496158
b1107,9.62058703558575
b2464,9.03536123769519
b2762,10.7623435457111
b4314,6.73861843429102
b1443,11.7690384776642
b2499,5.10863011429083
b2557,7.22708463146100
b3915,8.19112840347702
b4259,6.82744367525106
b3203,8.39484788040639
b2672,9.92118169175907
b3178,9.07475357624319
b0176,10.0765817197618
b3067,7.85179139346411
b4226,6.68310785993603
b0923,8.82637859604443
b4227,8.61813230632852
b3929,6.44920947812655
b0089,8.23414362206983
b1003,7.71975393709576
b4176,6.67432032858869
b2514,8.20963810533660
b1305,7.58466832956484
b3204,8.26573734737318
b3919,7.14485126612383
b3311,7.32758728091561
b1897,8.54257959650486
b1176,8.25072164351837
b1104,8.02427992101749
b2661,8.50413706284292
b0907,5.30458601881291
b2898,6.66025134730990
b0655,8.83972769007897
b1642,8.03344999941977
b0474,7.14303332096186
b0096,8.33801757913757
b3992,6.99318450484933
b1100,11.1454262939834
b2025,6.09515967501597
b4139,8.75054087465369
b3517,8.69083697568297
b0954,7.19760095720865
b3357,8.06486524149334
b3795,9.10658173322102
b3987,6.88182469409666
b2149,9.49402925748150
b3200,7.37297971942347
b0910,6.94021758291563
b0019,9.33058685782325
b1298,9.88769305269823
b1819,9.47125555405571
b3732,8.91111404580534
b2959,7.15462210126843
b1732,9.13697333943389
b1664,8.54621360502286
b1103,7.87252099465587
b0854,9.45122640399085
b2294,6.16505339932056
b2040,8.20774646940067
b3804,8.24368203765254
b1174,8.39586563591661
b3730,6.46443821059824
b3170,7.56686799698730
b1619,8.05686199458376
b3598,5.24932276179074
b2009,8.12544196279789
b3179,8.71032370314800
b1208,7.22257037466825
b2425,6.79108590589104
b3431,8.51552060125591
b0078,7.75092010209318
b1263,5.39273303496443
b0057,8.17377903232541
b2660,8.17154214076059
b0181,7.10134345706030
b0864,7.66709533261854
b4255,5.40661704421831
b3421,4.78431786472350
b3993,6.03018038058612
b0145,8.40093352309162
b1482,8.24669301229761
b2216,6.66315483105988
b2303,6.35617508719915
b1614,7.62145089630053
b1091,7.89427185382740
b1866,7.26513636288239
b0572,5.96143986253916
b4051,7.00045736072950
b3731,8.44953872164100
b0409,8.98528158529296
b2525,6.16879332860185
b1667,8.33264037941234
b1865,7.33593492819517
b0753,9.42410516109189
b0506,8.82229554089819
b3251,5.94988755441062
b1736,4.49555143501071
b2344,9.12838441242717
b1651,6.24324226482157
b3414,6.58287334615274
b1478,8.69411184289135
b2477,5.53882799956109
b1376,9.87179404226101
b0025,6.36754487182581
b1783,7.49295773144295
b3386,4.60727128003865
b1852,6.77030218704337
b3781,6.04771805387243
b1656,7.70617650748194
b3956,5.31512672843484
b0897,3.44263595310115
b1130,7.63099385477868
b3846,7.77809980526672
b2745,7.09001457356562
b0097,7.29779795485691
b4216,8.57626505542886
b3464,5.95040387395142
b1333,7.58913188578604
b3362,7.76704176979269
b1710,6.25359753392393
b2531,6.20676612549119
b3033,7.33006590415815
b0077,6.90288254802458
b0033,7.98841542389238
b1241,4.92659413560929
b3287,7.06248876963362
b3494,1.46687202922967
b2946,2.48320124170507
b1262,4.63055920043730
b3847,6.23969119107551
b2978,8.17285023394948
b1957,7.97500169861341
b2007,5.83729098572448
b0416,5.12506142393687
b3192,7.32147418981000
b0023,3.82376304147606
b4107,6.77660712233708
b2423,7.71652044162763
b3932,5.58127303781487
b2181,7.47487106079527
b1444,9.45344932880451
b3859,5.70549850557667
b3648,6.04626708359114
b0171,6.58992520987995
b4384,5.26201512609220
b3774,5.39804816116079
b2887,5.49928946094432
b3429,5.49478850018560
b2020,4.67411692182733
b3958,4.19715034136294
b0115,7.33407612575007
b3399,6.62669035959477
b1089,7.38708318822232
b2105,6.00409561637204
b2764,6.55169286764245
b0852,4.79200726930486
b1288,5.56514640376761
b4035,3.63273255115446
b2463,7.99269922380330
b4039,6.59064674009969
b1267,5.20611144189226
b0711,6.46307188801635
b4127,6.53270270514800
b0331,9.14038466065615
b3035,5.90065014057743
b1681,6.11460963039945
b0680,4.66537547615310
b1929,4.73799646087250
b3770,4.27986324135423
b0708,6.17882826618606
b4126,6.37243451219723
b3922,5.96946885544386
b2821,7.08829166122950
b3988,6.46835740052293
b1612,7.21375607736813
b2890,5.57867557053794
b2317,6.05722818883352
b1056,6.68718868991815
b2278,7.71898641974440
b3405,6.85985454070616
b3990,6.02052031068358
b2041,2.78816949260834
b2942,4.55518003306967
b1256,6.29804328379302
b1132,4.63173468417882
b1857,5.65935155742991
b2279,6.28731454064303
b2422,6.54963615419456
b1864,6.21649793097001
b0082,6.48248904408219
b1765,6.57866571183492
b3387,5.70605460502884
b0955,6.38883697743935
b0783,5.37014320722657
b3769,4.75894447506620
b1550,4.43350187884909
b4373,5.93536270398189
b1901,6.78253524631086
b3260,2.46633898358083
b0237,5.80182980688942
b0643,6.33959920463168
b0240,6.25169213515044
b0710,5.82185021141311
b1635,2.53416433052590
b3870,5.06577431961518
b0809,6.77089967926913
b3572,5.17981284021497
b2133,7.00300795865722
b4258,5.12701747267207
b3670,6.52023661854772
b3934,6.49814969585227
b3351,4.54108903974010
b4056,6.53472342196692
b0226,6.69728820339622
b0460,3.84862601744641
b1851,5.37408580221069
b2033,6.65956297706480
b3163,5.62691163921179
b3611,5.03146839376982
b2763,7.43223041502163
b2032,6.13976070168441
b0050,5.76550275265961
b3560,4.46112460181896
b1992,5.29278065367970
b1304,4.34821052614248
b2039,5.92844665811077
b1955,6.75676099530302
b2913,3.11977863740812
b1203,4.63796428062521
b4037,7.01381799165977
b0931,5.86300341255509
b0411,6.31572028881628
b1108,5.85034934747769
b1090,6.03728208860584
b2935,5.44589367369115
b1264,2.72200977144765
b1426,6.84197339400029
b2518,4.37872153049518
b0742,5.49568885135418
b0688,5.85353660934393
b0428,6.34404301871029
b3190,4.24046125490555
b1325,5.48873986491636
b0631,4.96653121994094
b0839,6.36997261653685
b1661,1.15542703425510
b2037,5.80255743827006
b3052,5.95428668904106
b2976,6.74283052308103
b3885,6.51141458482642
b4222,5.13005708041035
b3805,2.44701209812866
b3666,3.55035072016267
b3261,5.27994273903548
b2526,4.92417866144634
b3671,2.69312250492737
b4367,3.54114793608973
b0677,5.27672251032143
b2551,4.34048848419425
b4154,5.57991208666652
b4225,4.29711584960544
b4381,3.00014221710203
b0184,5.40867481241184
b0389,5.82860574581606
b0166,5.23031189708908
b1740,4.60846656374063
b3191,6.10192213070043
b3883,4.24147657017183
b3390,4.86354825433010
b1836,5.67350726580056
b1847,5.42596780141021
b3559,5.02414673881960
b2918,5.37851513466787
b0658,5.23142557285714
b1853,4.82293890091401
b2259,6.41929587627328
b2584,7.76243300908668
b3456,5.28562614875257
b3198,5.61920968790838
b0197,5.54876898654063
b3167,5.53666861072865
b0413,4.79185567407828
b0407,4.83266000024912
b0756,5.34013053001501
b0970,4.66986064810474
b3931,4.30072547435883
b3065,4.01073904921673
b0212,6.08152841556702
b0149,5.16519759964530
b3639,4.04182378778237
b4235,4.18416813259033
b2231,5.64143916151303
b4315,3.58409801832890
b3024,6.13093721004122
b2610,5.11654466997351
b0525,4.19373114297618
